QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
29,82.83,8,2402.07,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
44,100.0,9,4400.0,19/08/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
25,99.29,10,2482.25,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
27,85.98,11,2321.46,19/08/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
36,77.57,12,2792.52,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
25,100.0,13,2500.0,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
44,59.87,14,2634.28,19/08/2004,Shipped,3,Vintage Cars,Diecast Classics Inc.,USA
43,100.0,1,4300.0,20/08/2004,Shipped,3,Vintage Cars,Mini Gifts Distributors Ltd.,USA
43,57.61,1,2477.23,20/08/2004,Shipped,3,Planes,"Royal Canadian Collectables, Ltd.",Canada
43,86.61,2,3724.23,20/08/2004,Shipped,3,Ships,Mini Gifts Distributors Ltd.,USA
20,94.14,2,1882.8,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
36,100.0,3,3600.0,20/08/2004,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
46,100.0,3,4600.0,20/08/2004,Shipped,3,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada
24,100.0,4,2400.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
21,98.06,4,2059.26,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
41,100.0,5,4100.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
33,72.96,5,2407.68,20/08/2004,Shipped,3,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada
25,100.0,6,2500.0,20/08/2004,Shipped,3,Classic Cars,"Royal Canadian Collectables, Ltd.",Canada
27,100.0,6,2700.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
37,66.78,7,2470.86,20/08/2004,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
47,65.77,7,3091.19,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
31,100.0,8,3100.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
34,92.94,8,3159.96,20/08/2004,Shipped,3,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada
36,59.65,9,2147.4,20/08/2004,Shipped,3,Trains,Mini Gifts Distributors Ltd.,USA
45,78.67,9,3540.15,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
39,100.0,10,3900.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
22,88.15,10,1939.3,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
29,46.82,11,1357.78,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
38,89.38,11,3396.44,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
38,100.0,12,3800.0,20/08/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
33,51.32,12,1693.56,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
23,100.0,13,2300.0,20/08/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
42,100.0,13,4200.0,20/08/2004,Shipped,3,Ships,"Royal Canadian Collectables, Ltd.",Canada
34,100.0,14,3400.0,20/08/2004,Shipped,3,Vintage Cars,"Royal Canadian Collectables, Ltd.",Canada
31,71.81,1,2226.11,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
21,71.0,2,1491.0,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
22,100.0,3,2200.0,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
50,81.86,4,4093.0,21/08/2004,Shipped,3,Vintage Cars,"Norway Gifts By Mail, Co.",Norway
33,51.93,5,1713.69,21/08/2004,Shipped,3,Vintage Cars,"Norway Gifts By Mail, Co.",Norway
24,83.12,6,1994.88,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
25,69.6,7,1740.0,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
45,100.0,8,4500.0,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
32,64.41,9,2061.12,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
21,55.96,10,1175.16,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
45,100.0,11,4500.0,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
30,73.99,12,2219.7,21/08/2004,Shipped,3,Planes,"Norway Gifts By Mail, Co.",Norway
39,71.67,13,2795.13,21/08/2004,Shipped,3,Vintage Cars,"Norway Gifts By Mail, Co.",Norway
37,41.03,1,1518.11,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
39,78.92,2,3077.88,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
38,59.56,3,2263.28,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
26,100.0,4,2600.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
49,100.0,5,4900.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
36,100.0,6,3600.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
34,100.0,7,3400.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
27,100.0,8,2700.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
47,100.0,9,4700.0,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
20,49.06,10,981.2,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
39,70.08,11,2733.12,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
37,98.89,12,3658.93,27/08/2004,Shipped,3,Motorcycles,Marta's Replicas Co.,USA
45,100.0,13,4500.0,27/08/2004,Shipped,3,Planes,Marta's Replicas Co.,USA
38,57.2,1,2173.6,28/08/2004,Shipped,3,Motorcycles,"La Corne D'abondance, Co.",France
44,100.0,1,4400.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
27,100.0,2,2700.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
24,100.0,3,2400.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
41,100.0,4,4100.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
36,100.0,5,3600.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
36,39.65,6,1427.4,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
36,100.0,7,3600.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
44,82.39,8,3625.16,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
23,100.0,9,2300.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
45,100.0,10,4500.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
20,67.97,11,1359.4,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
21,100.0,12,2100.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
41,69.43,13,2846.63,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
40,100.0,14,4000.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
43,70.76,15,3042.68,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
40,88.12,16,3524.8,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
34,100.0,17,3400.0,30/08/2004,Shipped,3,Classic Cars,"Vida Sport, Ltd",Switzerland
29,38.17,1,1106.93,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
31,100.0,2,3100.0,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
33,40.62,3,1340.46,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
28,61.75,4,1729.0,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
32,100.0,5,3200.0,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
35,80.99,6,2834.65,01/09/2004,Shipped,3,Vintage Cars,Handji Gifts& Co,Singapore
23,73.41,7,1688.43,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
48,100.0,8,4800.0,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
35,80.87,9,2830.45,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
34,68.49,10,2328.66,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
36,66.14,11,2381.04,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
41,100.0,12,4100.0,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
50,52.32,13,2616.0,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
20,100.0,14,2000.0,01/09/2004,Shipped,3,Classic Cars,Handji Gifts& Co,Singapore
24,56.07,1,1345.68,03/09/2004,Shipped,3,Vintage Cars,Herkku Gifts,Norway
38,100.0,2,3800.0,03/09/2004,Shipped,3,Vintage Cars,Herkku Gifts,Norway
43,100.0,3,4300.0,03/09/2004,Shipped,3,Vintage Cars,Herkku Gifts,Norway
45,48.38,4,2177.1,03/09/2004,Shipped,3,Vintage Cars,Herkku Gifts,Norway
45,100.0,1,4500.0,07/09/2004,Shipped,3,Vintage Cars,Auto-Moto Classics Inc.,USA
26,96.23,2,2501.98,07/09/2004,Shipped,3,Vintage Cars,Auto-Moto Classics Inc.,USA
48,100.0,1,4800.0,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
35,55.07,1,1927.45,08/09/2004,Shipped,3,Trains,Land of Toys Inc.,USA
26,57.73,2,1500.98,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
44,100.0,2,4400.0,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
26,83.79,3,2178.54,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
31,67.73,3,2099.63,08/09/2004,Shipped,3,Trains,Land of Toys Inc.,USA
30,100.0,4,3000.0,08/09/2004,Shipped,3,Classic Cars,Scandinavian Gift Ideas,Sweden
27,100.0,4,2700.0,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
48,100.0,5,4800.0,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
40,53.75,5,2150.0,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
41,100.0,6,4100.0,08/09/2004,Shipped,3,Trucks and Buses,Land of Toys Inc.,USA
28,100.0,6,2800.0,08/09/2004,Shipped,3,Classic Cars,Scandinavian Gift Ideas,Sweden
26,100.0,7,2600.0,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
32,71.75,7,2296.0,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
41,100.0,8,4100.0,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
21,100.0,8,2100.0,08/09/2004,Shipped,3,Trucks and Buses,Land of Toys Inc.,USA
29,51.82,9,1502.78,08/09/2004,Shipped,3,Vintage Cars,Scandinavian Gift Ideas,Sweden
39,30.06,9,1172.34,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
41,100.0,10,4100.0,08/09/2004,Shipped,3,Trucks and Buses,Scandinavian Gift Ideas,Sweden
50,46.53,10,2326.5,08/09/2004,Shipped,3,Trucks and Buses,Land of Toys Inc.,USA
37,100.0,11,3700.0,08/09/2004,Shipped,3,Classic Cars,Scandinavian Gift Ideas,Sweden
41,100.0,11,4100.0,08/09/2004,Shipped,3,Trucks and Buses,Land of Toys Inc.,USA
47,100.0,12,4700.0,08/09/2004,Shipped,3,Vintage Cars,Scandinavian Gift Ideas,Sweden
21,100.0,12,2100.0,08/09/2004,Shipped,3,Classic Cars,Land of Toys Inc.,USA
23,100.0,13,2300.0,08/09/2004,Shipped,3,Vintage Cars,Scandinavian Gift Ideas,Sweden
37,50.59,14,1871.83,08/09/2004,Shipped,3,Vintage Cars,Scandinavian Gift Ideas,Sweden
32,60.06,1,1921.92,09/09/2004,Shipped,3,Ships,Amica Models & Co.,Italy
21,100.0,2,2100.0,09/09/2004,Shipped,3,Ships,Amica Models & Co.,Italy
49,100.0,3,4900.0,09/09/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
24,100.0,4,2400.0,09/09/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
29,71.89,5,2084.81,09/09/2004,Shipped,3,Ships,Amica Models & Co.,Italy
22,100.0,6,2200.0,09/09/2004,Shipped,3,Trains,Amica Models & Co.,Italy
45,100.0,7,4500.0,09/09/2004,Shipped,3,Classic Cars,Amica Models & Co.,Italy
46,100.0,8,4600.0,09/09/2004,Shipped,3,Classic Cars,Amica Models & Co.,Italy
24,100.0,9,2400.0,09/09/2004,Shipped,3,Classic Cars,Amica Models & Co.,Italy
24,100.0,1,2400.0,10/09/2004,Shipped,3,Classic Cars,Gifts4AllAges.com,USA
45,100.0,1,4500.0,10/09/2004,Shipped,3,Ships,Online Mini Collectables,USA
44,58.55,2,2576.2,10/09/2004,Shipped,3,Ships,Gifts4AllAges.com,USA
46,84.97,3,3908.62,10/09/2004,Shipped,3,Vintage Cars,Gifts4AllAges.com,USA
26,75.34,4,1958.84,10/09/2004,Shipped,3,Ships,Gifts4AllAges.com,USA
34,100.0,5,3400.0,10/09/2004,Shipped,3,Ships,Gifts4AllAges.com,USA
26,48.44,1,1259.44,15/09/2004,Shipped,3,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany
42,100.0,2,4200.0,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
22,80.8,3,1777.6,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
24,100.0,4,2400.0,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
47,86.62,5,4071.14,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
32,71.65,6,2292.8,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
36,100.0,7,3600.0,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
21,71.25,8,1496.25,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
31,53.92,9,1671.52,15/09/2004,Shipped,3,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany
21,45.19,10,948.99,15/09/2004,Shipped,3,Planes,"Bavarian Collectables Imports, Co.",Germany
34,100.0,11,3400.0,15/09/2004,Shipped,3,Ships,"Bavarian Collectables Imports, Co.",Germany
22,84.7,12,1863.4,15/09/2004,Shipped,3,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany
21,96.34,13,2023.14,15/09/2004,Shipped,3,Ships,"Bavarian Collectables Imports, Co.",Germany
22,77.15,14,1697.3,15/09/2004,Shipped,3,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany
32,65.51,1,2096.32,16/09/2004,Shipped,3,Motorcycles,"Clover Collections, Co.",Ireland
26,100.0,2,2600.0,16/09/2004,Shipped,3,Motorcycles,"Clover Collections, Co.",Ireland
35,100.0,3,3500.0,16/09/2004,Shipped,3,Planes,"Clover Collections, Co.",Ireland
25,82.79,4,2069.75,16/09/2004,Shipped,3,Planes,"Clover Collections, Co.",Ireland
23,72.45,5,1666.35,16/09/2004,Shipped,3,Planes,"Clover Collections, Co.",Ireland
32,100.0,6,3200.0,16/09/2004,Shipped,3,Planes,"Clover Collections, Co.",Ireland
28,79.8,7,2234.4,16/09/2004,Shipped,3,Vintage Cars,"Clover Collections, Co.",Ireland
39,96.34,1,3757.26,27/09/2004,Shipped,3,Motorcycles,Atelier graphique,France
32,48.46,2,1550.72,27/09/2004,Shipped,3,Motorcycles,Atelier graphique,France
32,80.84,1,2586.88,30/09/2004,Shipped,3,Classic Cars,"Toys of Finland, Co.",Finland
49,100.0,2,4900.0,30/09/2004,Shipped,3,Classic Cars,"Toys of Finland, Co.",Finland
39,55.95,3,2182.05,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
24,42.24,4,1013.76,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
44,80.55,5,3544.2,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
33,66.49,6,2194.17,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
38,100.0,7,3800.0,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
24,100.0,8,2400.0,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
23,100.0,9,2300.0,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
47,100.0,10,4700.0,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
29,100.0,11,2900.0,30/09/2004,Shipped,3,Motorcycles,"Toys of Finland, Co.",Finland
24,40.21,1,965.04,06/10/2004,Shipped,4,Vintage Cars,"Iberia Gift Imports, Corp.",Spain
46,49.04,2,2255.84,06/10/2004,Shipped,4,Vintage Cars,"Iberia Gift Imports, Corp.",Spain
40,100.0,1,4000.0,11/10/2004,Shipped,4,Classic Cars,Auto Assoc. & Cie.,France
36,73.04,2,2629.44,11/10/2004,Shipped,4,Trucks and Buses,Auto Assoc. & Cie.,France
39,100.0,3,3900.0,11/10/2004,Shipped,4,Trucks and Buses,Auto Assoc. & Cie.,France
34,49.3,4,1676.2,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
46,98.0,5,4508.0,11/10/2004,Shipped,4,Trucks and Buses,Auto Assoc. & Cie.,France
47,100.0,6,4700.0,11/10/2004,Shipped,4,Classic Cars,Auto Assoc. & Cie.,France
46,100.0,7,4600.0,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
26,85.87,8,2232.62,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
24,64.96,9,1559.04,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
33,100.0,10,3300.0,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
38,100.0,11,3800.0,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
37,48.52,12,1795.24,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
37,95.55,13,3535.35,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
20,100.0,14,2000.0,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
44,39.42,15,1734.48,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
23,30.2,16,694.6,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
24,100.0,17,2400.0,11/10/2004,Shipped,4,Vintage Cars,Auto Assoc. & Cie.,France
36,100.0,1,3600.0,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
45,61.85,2,2783.25,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
42,100.0,3,4200.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
27,100.0,4,2700.0,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
38,100.0,5,3800.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
48,31.47,6,1510.56,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
40,57.9,7,2316.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
36,100.0,8,3600.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
37,100.0,9,3700.0,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
24,100.0,10,2400.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
41,53.48,11,2192.68,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
28,100.0,12,2800.0,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
38,100.0,13,3800.0,13/10/2004,Shipped,4,Classic Cars,Marta's Replicas Co.,USA
22,99.29,14,2184.38,13/10/2004,Shipped,4,Trucks and Buses,Marta's Replicas Co.,USA
39,100.0,1,3900.0,14/10/2004,Shipped,4,Planes,"Classic Gift Ideas, Inc",USA
43,75.17,1,3232.31,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
25,75.36,2,1884.0,14/10/2004,Shipped,4,Planes,"Classic Gift Ideas, Inc",USA
31,84.08,2,2606.48,14/10/2004,Shipped,4,Vintage Cars,"AV Stores, Co.",UK
22,71.67,3,1576.74,14/10/2004,Shipped,4,Vintage Cars,"Classic Gift Ideas, Inc",USA
50,54.0,3,2700.0,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
32,90.15,4,2884.8,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
34,53.63,4,1823.42,14/10/2004,Shipped,4,Planes,"Classic Gift Ideas, Inc",USA
34,97.76,5,3323.84,14/10/2004,Shipped,4,Ships,"Classic Gift Ideas, Inc",USA
30,100.0,5,3000.0,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
48,86.81,6,4166.88,14/10/2004,Shipped,4,Vintage Cars,"Classic Gift Ideas, Inc",USA
35,59.51,6,2082.85,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
31,83.44,7,2586.64,14/10/2004,Shipped,4,Ships,"Classic Gift Ideas, Inc",USA
29,100.0,7,2900.0,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
39,90.4,8,3525.6,14/10/2004,Shipped,4,Vintage Cars,"AV Stores, Co.",UK
22,91.41,8,2011.02,14/10/2004,Shipped,4,Vintage Cars,"Classic Gift Ideas, Inc",USA
22,100.0,9,2200.0,14/10/2004,Shipped,4,Classic Cars,"Classic Gift Ideas, Inc",USA
32,100.0,9,3200.0,14/10/2004,Shipped,4,Vintage Cars,"AV Stores, Co.",UK
38,91.81,10,3488.78,14/10/2004,Shipped,4,Ships,"AV Stores, Co.",UK
40,91.76,11,3670.4,14/10/2004,Shipped,4,Trains,"AV Stores, Co.",UK
20,100.0,12,2000.0,14/10/2004,Shipped,4,Classic Cars,"AV Stores, Co.",UK
31,100.0,13,3100.0,14/10/2004,Shipped,4,Classic Cars,"AV Stores, Co.",UK
34,100.0,14,3400.0,14/10/2004,Shipped,4,Classic Cars,"AV Stores, Co.",UK
34,60.34,15,2051.56,14/10/2004,Shipped,4,Trains,"AV Stores, Co.",UK
23,100.0,16,2300.0,14/10/2004,Shipped,4,Classic Cars,"AV Stores, Co.",UK
46,50.33,17,2315.18,14/10/2004,Shipped,4,Trains,"AV Stores, Co.",UK
20,100.0,1,2000.0,15/10/2004,Shipped,4,Motorcycles,Mini Classics,USA
28,88.68,1,2483.04,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
34,100.0,2,3400.0,15/10/2004,Shipped,4,Motorcycles,Mini Classics,USA
24,56.1,2,1346.4,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
34,52.09,3,1771.06,15/10/2004,Shipped,4,Motorcycles,Mini Classics,USA
50,84.7,3,4235.0,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
26,100.0,4,2600.0,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
47,63.22,4,2971.34,15/10/2004,Shipped,4,Motorcycles,Mini Classics,USA
41,100.0,5,4100.0,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
24,79.91,5,1917.84,15/10/2004,Shipped,4,Motorcycles,Mini Classics,USA
21,100.0,6,2100.0,15/10/2004,Shipped,4,Motorcycles,Baane Mini Imports,Norway
31,100.0,6,3100.0,15/10/2004,Shipped,4,Planes,Mini Classics,USA
27,82.79,7,2235.33,15/10/2004,Shipped,4,Planes,Mini Classics,USA
44,83.32,8,3666.08,15/10/2004,Shipped,4,Planes,Mini Classics,USA
31,100.0,9,3100.0,15/10/2004,Shipped,4,Planes,Mini Classics,USA
46,66.04,10,3037.84,15/10/2004,Shipped,4,Vintage Cars,Mini Classics,USA
47,43.64,11,2051.08,15/10/2004,Shipped,4,Vintage Cars,Mini Classics,USA
21,100.0,12,2100.0,15/10/2004,Shipped,4,Planes,Mini Classics,USA
21,87.2,13,1831.2,15/10/2004,Shipped,4,Planes,Mini Classics,USA
35,88.75,14,3106.25,15/10/2004,Shipped,4,Planes,Mini Classics,USA
39,68.11,15,2656.29,15/10/2004,Shipped,4,Planes,Mini Classics,USA
43,76.43,16,3286.49,15/10/2004,Shipped,4,Planes,Mini Classics,USA
24,100.0,1,2400.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
41,81.91,1,3358.31,16/10/2004,Shipped,4,Vintage Cars,Euro Shopping Channel,Spain
37,100.0,2,3700.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
25,66.99,2,1674.75,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
48,100.0,3,4800.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
43,100.0,3,4300.0,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
28,93.6,4,2620.8,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
33,41.91,4,1383.03,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
25,83.04,5,2076.0,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
45,100.0,5,4500.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
20,91.63,6,1832.6,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
26,87.45,6,2273.7,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
25,100.0,7,2500.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
46,92.09,7,4236.14,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
24,100.0,8,2400.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
45,49.3,8,2218.5,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
29,100.0,9,2900.0,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
38,56.94,9,2163.72,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
33,100.0,10,3300.0,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
43,100.0,10,4300.0,16/10/2004,Shipped,4,Classic Cars,Euro Shopping Channel,Spain
49,81.4,11,3988.6,16/10/2004,Shipped,4,Classic Cars,"Toms Spezialitten, Ltd",Germany
